Zipcode,State,LocationType,Lat,Long
04925,ME,PRIMARY,45.23,-69.99
04418,ME,PRIMARY,45.08,-68.59
04736,ME,PRIMARY,46.86,-67.99
04419,ME,PRIMARY,44.79,-69.05
04015,ME,PRIMARY,44,-70.52
04420,ME,PRIMARY,44.38,-68.8
04421,ME,PRIMARY,44.38,-68.8
04016,ME,PRIMARY,44.17,-70.87
04541,ME,PRIMARY,43.88,-69.49
04422,ME,PRIMARY,45.08,-69.04
04017,ME,PRIMARY,43.73,-70.11
04622,ME,PRIMARY,44.6,-67.92
04926,ME,PRIMARY,44.47,-69.51
04019,ME,PRIMARY,43.69,-70.1
04927,ME,PRIMARY,44.63,-69.5
04623,ME,PRIMARY,44.65,-67.72
04341,ME,PRIMARY,44.27,-69.49
04624,ME,PRIMARY,44.41,-67.99
04928,ME,PRIMARY,44.92,-69.26
04020,ME,PRIMARY,43.8,-70.8
04625,ME,PRIMARY,44.24,-68.26
04738,ME,PRIMARY,46.76,-68.08
04021,ME,PRIMARY,43.8,-70.25
04563,ME,PRIMARY,44.01,-69.24
04626,ME,PRIMARY,44.69,-67.21
04543,ME,PRIMARY,44.03,-69.51
04424,ME,PRIMARY,45.66,-67.86
04492,ME,PRIMARY,45.32,-67.69
04223,ME,PRIMARY,44.03,-70.27
04627,ME,PRIMARY,44.22,-68.67
04022,ME,PRIMARY,43.97,-70.8
04628,ME,PRIMARY,44.9,-67.22
04929,ME,PRIMARY,44.79,-69.29
04930,ME,PRIMARY,45.01,-69.29
04224,ME,PRIMARY,44.53,-70.45
04932,ME,PRIMARY,44.68,-69.16
04426,ME,PRIMARY,45.21,-69.18
04481,ME,PRIMARY,45.27,-69.11
04342,ME,PRIMARY,44.1,-69.72
04225,ME,PRIMARY,44.62,-70.25
04739,ME,PRIMARY,47.04,-68.59
04226,ME,PRIMARY,44.6,-70.72
04024,ME,PRIMARY,43.88,-70.69
04544,ME,PRIMARY,43.82,-69.59
04427,ME,PRIMARY,44.98,-69.01
04227,ME,PRIMARY,44.57,-70.3
04428,ME,PRIMARY,44.82,-68.69
04429,ME,PRIMARY,44.75,-68.67
04027,ME,PRIMARY,43.39,-70.85
04228,ME,PRIMARY,44.39,-70.12
04630,ME,PRIMARY,44.73,-67.39
04430,ME,PRIMARY,45.62,-68.57
04933,ME,PRIMARY,44.81,-69.22
04740,ME,PRIMARY,46.64,-67.91
04431,ME,PRIMARY,44.58,-68.66
04028,ME,PRIMARY,43.72,-70.91
04230,ME,PRIMARY,44.06,-70.33
04631,ME,PRIMARY,44.91,-67.01
04029,ME,PRIMARY,43.89,-70.64
04231,ME,PRIMARY,44.25,-70.81
04935,ME,PRIMARY,44.44,-69.6
04030,ME,PRIMARY,43.6,-70.69
04234,ME,PRIMARY,44.61,-70.18
04343,ME,PRIMARY,44.33,-69.9
03903,ME,PRIMARY,43.15,-70.8
04605,ME,PRIMARY,44.58,-68.49
04434,ME,PRIMARY,44.82,-69.11
04936,ME,PRIMARY,45.21,-70.47
04435,ME,PRIMARY,44.97,-69.14
04937,ME,PRIMARY,44.59,-69.6
04938,ME,PRIMARY,44.66,-70.14
04940,ME,PRIMARY,44.62,-70.07
04742,ME,PRIMARY,46.76,-67.83
04737,ME,PRIMARY,46.61,-69.52
04741,ME,PRIMARY,47.4,-69.17
04743,ME,PRIMARY,47.26,-68.57
04744,ME,PRIMARY,47.23,-68.58
04438,ME,PRIMARY,44.6,-68.87
04634,ME,PRIMARY,44.58,-68.23
04941,ME,PRIMARY,44.53,-69.29
04032,ME,PRIMARY,43.85,-70.1
04033,ME,PRIMARY,43.85,-70.1
04034,ME,PRIMARY,43.85,-70.1
04547,ME,PRIMARY,43.98,-69.33
04037,ME,PRIMARY,44.01,-70.97
04344,ME,PRIMARY,44.25,-69.78
04345,ME,PRIMARY,44.19,-69.78
04346,ME,PRIMARY,44.23,-69.75
04939,ME,PRIMARY,45.03,-69.16
04548,ME,PRIMARY,43.8,-69.74
04038,ME,PRIMARY,43.68,-70.44
04607,ME,PRIMARY,44.47,-68.03
04746,ME,PRIMARY,47.3,-68.15
04039,ME,PRIMARY,43.88,-70.33
04236,ME,PRIMARY,44.18,-70.14
04441,ME,PRIMARY,45.46,-69.59
04485,ME,PRIMARY,45.35,-69.63
04442,ME,PRIMARY,45.47,-69.69
04443,ME,PRIMARY,45.16,-69.38
04347,ME,PRIMARY,44.29,-69.81
04444,ME,PRIMARY,44.74,-68.83
04640,ME,PRIMARY,44.52,-68.25
04237,ME,PRIMARY,44.49,-70.69
04942,ME,PRIMARY,44.97,-69.54
04643,ME,PRIMARY,44.61,-67.81
04040,ME,PRIMARY,44.11,-70.67
04943,ME,PRIMARY,44.88,-69.45
04238,ME,PRIMARY,44.19,-70.4
04944,ME,PRIMARY,44.67,-69.65
04041,ME,PRIMARY,43.87,-70.8
04042,ME,PRIMARY,43.59,-70.6
04730,ME,PRIMARY,46.11,-67.83
04761,ME,PRIMARY,46.1,-67.96
04448,ME,PRIMARY,45.25,-68.66
04449,ME,PRIMARY,45,-68.88
04644,ME,PRIMARY,44.42,-68.27
04747,ME,PRIMARY,46,-68.27
04848,ME,PRIMARY,44.3,-68.9
04646,ME,PRIMARY,44.3,-68.27
04945,ME,PRIMARY,45.62,-70.25
04239,ME,PRIMARY,44.5,-70.21
04262,ME,PRIMARY,44.53,-70.21
04348,ME,PRIMARY,44.2,-69.45
04648,ME,PRIMARY,44.66,-67.57
04649,ME,PRIMARY,44.53,-67.59
04450,ME,PRIMARY,44.91,-68.93
04043,ME,PRIMARY,43.38,-70.54
04014,ME,PRIMARY,43.37,-70.43
04046,ME,PRIMARY,43.35,-70.46
04349,ME,PRIMARY,44.43,-70.07
04047,ME,PRIMARY,43.72,-70.92
04947,ME,PRIMARY,44.95,-70.15
04451,ME,PRIMARY,45.54,-68.2
03904,ME,PRIMARY,43.09,-70.73
03905,ME,PRIMARY,43.08,-70.69
04453,ME,PRIMARY,45.16,-68.84
04455,ME,PRIMARY,45.36,-68.28
04263,ME,PRIMARY,44.3,-70.12
04456,ME,PRIMARY,44.86,-68.93
04240,ME,PRIMARY,44.08,-70.17
04241,ME,PRIMARY,44.08,-70.17
04243,ME,PRIMARY,44.08,-70.17
04949,ME,PRIMARY,44.38,-69.3
04048,ME,PRIMARY,43.68,-70.79
04750,ME,PRIMARY,46.91,-67.83
04751,ME,PRIMARY,46.91,-67.83
04049,ME,PRIMARY,43.73,-70.71
04457,ME,PRIMARY,45.36,-68.5
04849,ME,PRIMARY,44.28,-69
04850,ME,PRIMARY,44.3,-69.07
04222,ME,PRIMARY,43.92,-70.12
04250,ME,PRIMARY,44.01,-70.12
04252,ME,PRIMARY,44,-70.05
04350,ME,PRIMARY,44.13,-69.96
04650,ME,PRIMARY,44.28,-68.71
04253,ME,PRIMARY,44.33,-70.24
04254,ME,PRIMARY,44.47,-70.18
04255,ME,PRIMARY,44.4,-70.7
04050,ME,PRIMARY,43.69,-70.15
04051,ME,PRIMARY,44.12,-70.89
04652,ME,PRIMARY,44.79,-67.11
04654,ME,PRIMARY,44.7,-67.47
04686,ME,PRIMARY,44.95,-67.66
04655,ME,PRIMARY,44.69,-67.39
04756,ME,PRIMARY,47.34,-68.33
04950,ME,PRIMARY,44.79,-69.88
04351,ME,PRIMARY,44.32,-69.86
04757,ME,PRIMARY,46.68,-68.16
04758,ME,PRIMARY,46.51,-67.86
04851,ME,PRIMARY,43.86,-68.88
04459,ME,PRIMARY,45.51,-68.35
04256,ME,PRIMARY,44.11,-70.39
04657,ME,PRIMARY,45.03,-67.35
04551,ME,PRIMARY,44,-69.42
04460,ME,PRIMARY,45.6,-68.53
04257,ME,PRIMARY,44.56,-70.54
04658,ME,PRIMARY,44.52,-67.88
04461,ME,PRIMARY,44.94,-68.64
04462,ME,PRIMARY,45.65,-68.69
04463,ME,PRIMARY,45.25,-68.98
04258,ME,PRIMARY,44.08,-70.32
04852,ME,PRIMARY,43.76,-69.32
04259,ME,PRIMARY,44.23,-70.01
04951,ME,PRIMARY,44.61,-69.01
04464,ME,PRIMARY,45.28,-69.5
04760,ME,PRIMARY,46.3,-67.84
04054,ME,PRIMARY,43.3,-70.59
04952,ME,PRIMARY,44.44,-69.14
04660,ME,PRIMARY,44.31,-68.36
04352,ME,PRIMARY,44.5,-69.98
04055,ME,PRIMARY,43.97,-70.6
04553,ME,PRIMARY,44.03,-69.53
04056,ME,PRIMARY,43.64,-70.84
04260,ME,PRIMARY,43.96,-70.28
04554,ME,PRIMARY,43.85,-69.5
04558,ME,PRIMARY,43.89,-69.52
04953,ME,PRIMARY,44.83,-69.26
04261,ME,PRIMARY,44.48,-70.78
04955,ME,PRIMARY,44.63,-70.01
04762,ME,PRIMARY,46.94,-68.12
04956,ME,PRIMARY,44.8,-70.12
04555,ME,PRIMARY,44.07,-69.48
04957,ME,PRIMARY,44.71,-69.79
04958,ME,PRIMARY,44.95,-69.94
03906,ME,PRIMARY,43.3,-70.73
04057,ME,PRIMARY,44.1,-70.7
04662,ME,PRIMARY,44.3,-68.36
04556,ME,PRIMARY,43.95,-69.63
04853,ME,PRIMARY,44.15,-68.86
04265,ME,PRIMARY,44.27,-70.05
04954,ME,PRIMARY,44.88,-70.09
04961,ME,PRIMARY,45.01,-70.08
04664,ME,PRIMARY,44.53,-68.15
04266,ME,PRIMARY,44.33,-70.25
04962,ME,PRIMARY,44.48,-69.56
04061,ME,PRIMARY,43.63,-70.73
04267,ME,PRIMARY,44.2,-70.72
04353,ME,PRIMARY,44.17,-69.62
04062,ME,PRIMARY,43.79,-70.4
04082,ME,PRIMARY,43.73,-70.42
04268,ME,PRIMARY,44.21,-70.55
04763,ME,PRIMARY,46.09,-68.15
04963,ME,PRIMARY,44.55,-69.71
03907,ME,PRIMARY,43.24,-70.59
04063,ME,PRIMARY,43.51,-70.38
04064,ME,PRIMARY,43.52,-70.38
04468,ME,PRIMARY,44.95,-68.73
04964,ME,PRIMARY,44.96,-70.77
04471,ME,PRIMARY,45.81,-67.84
04472,ME,PRIMARY,44.57,-68.73
04469,ME,PRIMARY,44.88,-68.68
04473,ME,PRIMARY,44.88,-68.68
04474,ME,PRIMARY,44.73,-68.82
04066,ME,PRIMARY,43.77,-69.96
04854,ME,PRIMARY,44.08,-69.05
04764,ME,PRIMARY,46.41,-68.49
04270,ME,PRIMARY,44.14,-70.5
04354,ME,PRIMARY,44.4,-69.47
04965,ME,PRIMARY,44.84,-69.35
04271,ME,PRIMARY,44.26,-70.49
04475,ME,PRIMARY,45.18,-68.61
04765,ME,PRIMARY,45.99,-68.44
04666,ME,PRIMARY,44.95,-67.16
04476,ME,PRIMARY,44.46,-68.71
04766,ME,PRIMARY,46.84,-68.19
04667,ME,PRIMARY,44.97,-67.07
04966,ME,PRIMARY,44.82,-70.34
04562,ME,PRIMARY,43.82,-69.81
04967,ME,PRIMARY,44.77,-69.38
04969,ME,PRIMARY,44.76,-69.21
04274,ME,PRIMARY,44.06,-70.39
04768,ME,PRIMARY,46.76,-68.47
04855,ME,PRIMARY,43.93,-69.25
04068,ME,PRIMARY,43.79,-70.93
04101,ME,PRIMARY,43.66,-70.25
04102,ME,PRIMARY,43.66,-70.25
04103,ME,PRIMARY,43.66,-70.25
04104,ME,PRIMARY,43.66,-70.25
04105,ME,PRIMARY,43.72,-70.24
04106,ME,PRIMARY,43.63,-70.28
04107,ME,PRIMARY,43.56,-70.2
04108,ME,PRIMARY,43.66,-70.18
04109,ME,PRIMARY,43.66,-70.25
04110,ME,PRIMARY,43.75,-70.2
04112,ME,PRIMARY,43.66,-70.25
04116,ME,PRIMARY,43.63,-70.28
04122,ME,PRIMARY,43.66,-70.25
04123,ME,PRIMARY,43.66,-70.25
04124,ME,PRIMARY,43.66,-70.25
04069,ME,PRIMARY,43.89,-70.18
04769,ME,PRIMARY,46.68,-67.98
04637,ME,PRIMARY,45.17,-67.77
04668,ME,PRIMARY,45.22,-67.57
04669,ME,PRIMARY,44.42,-68.03
04970,ME,PRIMARY,44.96,-70.64
04071,ME,PRIMARY,43.9,-70.47
04355,ME,PRIMARY,44.38,-69.96
04357,ME,PRIMARY,44.08,-69.79
04671,ME,PRIMARY,45.06,-67.16
04841,ME,PRIMARY,44.12,-69.13
04846,ME,PRIMARY,44.11,-69.08
04856,ME,PRIMARY,44.18,-69.07
04478,ME,PRIMARY,45.67,-69.74
04564,ME,PRIMARY,43.91,-69.46
04275,ME,PRIMARY,44.66,-70.59
04276,ME,PRIMARY,44.54,-70.56
04280,ME,PRIMARY,44.11,-70.1
04072,ME,PRIMARY,43.53,-70.45
04772,ME,PRIMARY,47.24,-68.31
04971,ME,PRIMARY,44.91,-69.41
04773,ME,PRIMARY,47.31,-68.22
04774,ME,PRIMARY,47.17,-68.89
04672,ME,PRIMARY,44.43,-68.32
04972,ME,PRIMARY,44.52,-68.84
04073,ME,PRIMARY,43.44,-70.78
04479,ME,PRIMARY,45.16,-69.35
04070,ME,PRIMARY,43.59,-70.33
04074,ME,PRIMARY,43.59,-70.33
04674,ME,PRIMARY,44.3,-68.41
04675,ME,PRIMARY,44.29,-68.24
04973,ME,PRIMARY,44.36,-69.19
04974,ME,PRIMARY,44.46,-68.91
04565,ME,PRIMARY,43.77,-69.84
04673,ME,PRIMARY,44.32,-68.7
04676,ME,PRIMARY,44.3,-68.61
04076,ME,PRIMARY,43.54,-70.84
04975,ME,PRIMARY,44.62,-69.6
04775,ME,PRIMARY,46.66,-68.41
04776,ME,PRIMARY,45.81,-68.31
04777,ME,PRIMARY,45.89,-68.43
04779,ME,PRIMARY,47.16,-68.3
04976,ME,PRIMARY,44.77,-69.71
04978,ME,PRIMARY,44.63,-69.8
04780,ME,PRIMARY,46.12,-68.16
04781,ME,PRIMARY,47.15,-68.57
04979,ME,PRIMARY,44.94,-69.85
04677,ME,PRIMARY,44.49,-68.18
03908,ME,PRIMARY,43.23,-70.81
04568,ME,PRIMARY,43.86,-69.56
04077,ME,PRIMARY,43.87,-70.51
04358,ME,PRIMARY,44.39,-69.58
04013,ME,PRIMARY,43.79,-70.07
04078,ME,PRIMARY,43.86,-70.1
04359,ME,PRIMARY,44.17,-69.78
04079,ME,PRIMARY,43.8,-69.98
04281,ME,PRIMARY,44.21,-70.51
04858,ME,PRIMARY,44.05,-69.12
04679,ME,PRIMARY,44.27,-68.33
04487,ME,PRIMARY,45.39,-68.13
04083,ME,PRIMARY,43.46,-70.8
04859,ME,PRIMARY,44.01,-69.17
04084,ME,PRIMARY,43.73,-70.55
04085,ME,PRIMARY,43.76,-70.64
04488,ME,PRIMARY,44.89,-69.14
04680,ME,PRIMARY,44.51,-67.96
04489,ME,PRIMARY,45.01,-68.72
04783,ME,PRIMARY,47.04,-68.14
04981,ME,PRIMARY,44.48,-68.85
04645,ME,PRIMARY,44.04,-68.62
04681,ME,PRIMARY,44.18,-68.67
04982,ME,PRIMARY,45.14,-70.44
04983,ME,PRIMARY,44.8,-70.22
04683,ME,PRIMARY,44.22,-68.7
04684,ME,PRIMARY,44.49,-68.5
04685,ME,PRIMARY,44.14,-68.45
04984,ME,PRIMARY,44.68,-70.22
04860,ME,PRIMARY,43.95,-69.23
04861,ME,PRIMARY,44.08,-69.18
04986,ME,PRIMARY,44.57,-69.27
04490,ME,PRIMARY,45.41,-67.73
04086,ME,PRIMARY,43.93,-69.94
04571,ME,PRIMARY,43.89,-69.67
04987,ME,PRIMARY,44.66,-69.24
04282,ME,PRIMARY,44.25,-70.25
04862,ME,PRIMARY,44.21,-69.27
04988,ME,PRIMARY,44.61,-69.33
04745,ME,PRIMARY,47.28,-68.38
04785,ME,PRIMARY,47.16,-67.95
04454,ME,PRIMARY,45.54,-67.52
04491,ME,PRIMARY,45.56,-67.43
04989,ME,PRIMARY,44.45,-69.67
04360,ME,PRIMARY,44.53,-69.98
04863,ME,PRIMARY,44.04,-68.83
04572,ME,PRIMARY,44.09,-69.38
04573,ME,PRIMARY,43.94,-69.55
04864,ME,PRIMARY,44.12,-69.24
04786,ME,PRIMARY,46.79,-68.15
04574,ME,PRIMARY,44.27,-69.36
04087,ME,PRIMARY,43.53,-70.71
04088,ME,PRIMARY,44.18,-70.71
04901,ME,PRIMARY,44.56,-69.55
04903,ME,PRIMARY,44.54,-69.66
04284,ME,PRIMARY,44.34,-70.06
04285,ME,PRIMARY,44.69,-70.42
04090,ME,PRIMARY,43.32,-70.58
04091,ME,PRIMARY,43.83,-70.77
04575,ME,PRIMARY,43.85,-69.65
04287,ME,PRIMARY,44.04,-70.02
04092,ME,PRIMARY,43.69,-70.35
04098,ME,PRIMARY,43.69,-70.35
04093,ME,PRIMARY,43.66,-70.6
04493,ME,PRIMARY,45.26,-68.58
04992,ME,PRIMARY,44.63,-70.16
04787,ME,PRIMARY,46.57,-67.92
04985,ME,PRIMARY,45.42,-69.97
04094,ME,PRIMARY,43.41,-70.62
04288,ME,PRIMARY,44.17,-70.33
04095,ME,PRIMARY,43.64,-70.92
04289,ME,PRIMARY,44.32,-70.57
04290,ME,PRIMARY,44.5,-70.4
04291,ME,PRIMARY,44.05,-70.45
04865,ME,PRIMARY,44.19,-69.15
04576,ME,PRIMARY,43.84,-69.65
04292,ME,PRIMARY,44.39,-70.43
04691,ME,PRIMARY,44.79,-67.17
04294,ME,PRIMARY,44.59,-70.23
04363,ME,PRIMARY,44.31,-69.58
04495,ME,PRIMARY,45.48,-68.37
04693,ME,PRIMARY,44.39,-68.08
04496,ME,PRIMARY,44.65,-68.85
04364,ME,PRIMARY,44.31,-69.96
04578,ME,PRIMARY,44.01,-69.67
04694,ME,PRIMARY,45.09,-67.46
04579,ME,PRIMARY,43.96,-69.78
04497,ME,PRIMARY,45.64,-68.07
04096,ME,PRIMARY,43.79,-70.2
04097,ME,PRIMARY,43.84,-70.21
03909,ME,PRIMARY,43.14,-70.65
03910,ME,PRIMARY,43.18,-70.67
03911,ME,PRIMARY,43.14,-70.64
03601,NH,PRIMARY,43.21,-72.29
03602,NH,PRIMARY,43.15,-72.36
03607,NH,PRIMARY,43.18,-72.32
03809,NH,PRIMARY,43.45,-71.21
03810,NH,PRIMARY,43.48,-71.24
03031,NH,PRIMARY,42.86,-71.61
03216,NH,PRIMARY,43.43,-71.82
03440,NH,PRIMARY,43.03,-71.94
03217,NH,PRIMARY,43.69,-71.63
03441,NH,PRIMARY,42.81,-72.44
03811,NH,PRIMARY,42.83,-71.14
03032,NH,PRIMARY,43,-71.34
03218,NH,PRIMARY,43.33,-71.29
03825,NH,PRIMARY,43.22,-71.04
03812,NH,PRIMARY,44.08,-71.27
03740,NH,PRIMARY,44.16,-71.96
03220,NH,PRIMARY,43.44,-71.47
03442,NH,PRIMARY,43,-71.93
03570,NH,PRIMARY,44.48,-71.25
03574,NH,PRIMARY,44.28,-71.68
03221,NH,PRIMARY,43.27,-71.96
03222,NH,PRIMARY,43.6,-71.74
03033,NH,PRIMARY,42.73,-71.66
03215,NH,PRIMARY,43.95,-71.5
03223,NH,PRIMARY,43.86,-71.63
03285,NH,PRIMARY,43.93,-71.62
03741,NH,PRIMARY,43.64,-72.01
03034,NH,PRIMARY,43.07,-71.27
03040,NH,PRIMARY,43.05,-71.27
03224,NH,PRIMARY,43.33,-71.56
03225,NH,PRIMARY,43.33,-71.23
03813,NH,PRIMARY,43.97,-71.04
03226,NH,PRIMARY,43.7,-71.22
03814,NH,PRIMARY,43.76,-71.12
03227,NH,PRIMARY,43.83,-71.47
03603,NH,PRIMARY,43.23,-72.42
03036,NH,PRIMARY,42.95,-71.25
03443,NH,PRIMARY,42.88,-72.46
03817,NH,PRIMARY,43.89,-71.24
03743,NH,PRIMARY,43.37,-72.33
03576,NH,PRIMARY,44.89,-71.49
03301,NH,PRIMARY,43.23,-71.56
03302,NH,PRIMARY,43.23,-71.56
03303,NH,PRIMARY,43.23,-71.56
03304,NH,PRIMARY,43.13,-71.54
03305,NH,PRIMARY,43.23,-71.56
03307,NH,PRIMARY,43.28,-71.46
03229,NH,PRIMARY,43.22,-71.71
03818,NH,PRIMARY,43.97,-71.12
03745,NH,PRIMARY,43.48,-72.32
03746,NH,PRIMARY,43.49,-72.27
03230,NH,PRIMARY,43.52,-71.86
03819,NH,PRIMARY,42.91,-71.12
03037,NH,PRIMARY,43.14,-71.21
03038,NH,PRIMARY,42.89,-71.28
03820,NH,PRIMARY,43.19,-70.87
03821,NH,PRIMARY,43.19,-70.87
03822,NH,PRIMARY,43.19,-70.87
03823,NH,PRIMARY,43.17,-70.93
03444,NH,PRIMARY,42.91,-72.06
03824,NH,PRIMARY,43.13,-70.92
03861,NH,PRIMARY,43.1,-71.01
03231,NH,PRIMARY,43.48,-71.76
03041,NH,PRIMARY,42.88,-71.27
03826,NH,PRIMARY,42.88,-71.13
03827,NH,PRIMARY,42.92,-71.01
03605,NH,PRIMARY,43.23,-72.21
03445,NH,PRIMARY,43.01,-72.21
03457,NH,PRIMARY,42.99,-72.12
03446,NH,PRIMARY,42.86,-72.28
03830,NH,PRIMARY,43.64,-71
03233,NH,PRIMARY,43.4,-71.94
03748,NH,PRIMARY,43.64,-72.14
03749,NH,PRIMARY,43.57,-72.11
03042,NH,PRIMARY,43.03,-71.07
03234,NH,PRIMARY,43.22,-71.33
03258,NH,PRIMARY,43.25,-71.39
03579,NH,PRIMARY,44.78,-71.13
03750,NH,PRIMARY,43.71,-72.19
03833,NH,PRIMARY,42.97,-70.94
03835,NH,PRIMARY,43.4,-71.07
03447,NH,PRIMARY,42.78,-72.15
03043,NH,PRIMARY,42.98,-71.8
03580,NH,PRIMARY,44.22,-71.74
03235,NH,PRIMARY,43.45,-71.66
03836,NH,PRIMARY,43.81,-71.03
03044,NH,PRIMARY,42.99,-71.14
03751,NH,PRIMARY,43.42,-72.07
03237,NH,PRIMARY,43.42,-71.41
03837,NH,PRIMARY,43.43,-71.34
03448,NH,PRIMARY,43.05,-72.26
03838,NH,PRIMARY,44.1,-71.17
03238,NH,PRIMARY,43.98,-71.9
03045,NH,PRIMARY,43.01,-71.6
03046,NH,PRIMARY,43.1,-71.59
03581,NH,PRIMARY,44.39,-71.18
03593,NH,PRIMARY,44.37,-71.25
03752,NH,PRIMARY,43.3,-72.14
03240,NH,PRIMARY,43.55,-71.94
03753,NH,PRIMARY,43.48,-72.13
03047,NH,PRIMARY,42.95,-71.85
03840,NH,PRIMARY,43.03,-70.83
03048,NH,PRIMARY,42.76,-71.79
03582,NH,PRIMARY,44.59,-71.51
03754,NH,PRIMARY,43.37,-72.14
03841,NH,PRIMARY,42.87,-71.18
03842,NH,PRIMARY,42.94,-70.82
03843,NH,PRIMARY,42.94,-70.82
03844,NH,PRIMARY,42.91,-70.86
03449,NH,PRIMARY,42.96,-71.98
03755,NH,PRIMARY,43.7,-72.27
03450,NH,PRIMARY,42.95,-72.1
03765,NH,PRIMARY,44.03,-72.06
03241,NH,PRIMARY,43.69,-71.8
03242,NH,PRIMARY,43.17,-71.81
03243,NH,PRIMARY,43.52,-71.7
03244,NH,PRIMARY,43.12,-71.92
03451,NH,PRIMARY,42.78,-72.48
03245,NH,PRIMARY,43.73,-71.58
03049,NH,PRIMARY,42.73,-71.58
03051,NH,PRIMARY,42.76,-71.43
03052,NH,PRIMARY,42.83,-71.46
03845,NH,PRIMARY,44.15,-71.06
03846,NH,PRIMARY,44.14,-71.18
03452,NH,PRIMARY,42.81,-72.02
03583,NH,PRIMARY,44.41,-71.47
03847,NH,PRIMARY,44.06,-71.06
03431,NH,PRIMARY,42.95,-72.29
03435,NH,PRIMARY,42.95,-72.29
03848,NH,PRIMARY,42.93,-71.05
03246,NH,PRIMARY,43.56,-71.48
03247,NH,PRIMARY,43.56,-71.48
03249,NH,PRIMARY,43.53,-71.38
03584,NH,PRIMARY,44.48,-71.56
03756,NH,PRIMARY,43.63,-72.25
03766,NH,PRIMARY,43.63,-72.25
03784,NH,PRIMARY,43.62,-72.29
03251,NH,PRIMARY,44.04,-71.67
03585,NH,PRIMARY,44.21,-71.9
03586,NH,PRIMARY,44.23,-71.78
03561,NH,PRIMARY,44.31,-71.76
03252,NH,PRIMARY,43.47,-71.56
03053,NH,PRIMARY,42.85,-71.36
03768,NH,PRIMARY,43.8,-72.15
03769,NH,PRIMARY,43.83,-72.1
03832,NH,PRIMARY,43.9,-71.06
03849,NH,PRIMARY,43.89,-71.14
03101,NH,PRIMARY,42.99,-71.45
03102,NH,PRIMARY,42.99,-71.45
03103,NH,PRIMARY,42.99,-71.45
03104,NH,PRIMARY,42.99,-71.45
03105,NH,PRIMARY,42.99,-71.45
03106,NH,PRIMARY,43.09,-71.45
03107,NH,PRIMARY,42.99,-71.45
03108,NH,PRIMARY,42.99,-71.45
03109,NH,PRIMARY,42.99,-71.45
03110,NH,PRIMARY,42.95,-71.5
03111,NH,PRIMARY,42.99,-71.45
03455,NH,PRIMARY,42.9,-72.21
03456,NH,PRIMARY,43.11,-72.2
03464,NH,PRIMARY,43.08,-72.1
03850,NH,PRIMARY,43.69,-71.28
03253,NH,PRIMARY,43.65,-71.5
03770,NH,PRIMARY,43.52,-72.27
03054,NH,PRIMARY,42.86,-71.48
03588,NH,PRIMARY,44.57,-71.18
03055,NH,PRIMARY,42.83,-71.66
03851,NH,PRIMARY,43.4,-70.98
03852,NH,PRIMARY,43.5,-70.97
03853,NH,PRIMARY,43.63,-71.28
03771,NH,PRIMARY,44.28,-72.01
03057,NH,PRIMARY,42.9,-71.66
03254,NH,PRIMARY,43.75,-71.39
03060,NH,PRIMARY,42.74,-71.49
03061,NH,PRIMARY,42.74,-71.49
03062,NH,PRIMARY,42.74,-71.49
03063,NH,PRIMARY,42.74,-71.49
03064,NH,PRIMARY,42.74,-71.49
03070,NH,PRIMARY,42.96,-71.68
03255,NH,PRIMARY,43.32,-72.03
03272,NH,PRIMARY,43.29,-72
03854,NH,PRIMARY,43.05,-70.72
03855,NH,PRIMARY,43.43,-71.17
03856,NH,PRIMARY,43.03,-70.93
03256,NH,PRIMARY,43.6,-71.65
03071,NH,PRIMARY,42.75,-71.85
03257,NH,PRIMARY,43.41,-71.98
03857,NH,PRIMARY,43.07,-70.94
03773,NH,PRIMARY,43.37,-72.17
03858,NH,PRIMARY,42.86,-71.03
03859,NH,PRIMARY,42.86,-71.04
03860,NH,PRIMARY,44.05,-71.12
03862,NH,PRIMARY,42.97,-70.83
03774,NH,PRIMARY,44.09,-71.99
03073,NH,PRIMARY,42.83,-71.22
03259,NH,PRIMARY,43.86,-71.38
03590,NH,PRIMARY,44.76,-71.58
03260,NH,PRIMARY,43.36,-71.94
03261,NH,PRIMARY,43.19,-71.15
03262,NH,PRIMARY,44.01,-71.73
03293,NH,PRIMARY,43.97,-71.68
03290,NH,PRIMARY,43.11,-71.1
03777,NH,PRIMARY,43.89,-72.06
03864,NH,PRIMARY,43.68,-71.11
03076,NH,PRIMARY,42.73,-71.31
03458,NH,PRIMARY,42.87,-71.96
03779,NH,PRIMARY,43.96,-72.08
03780,NH,PRIMARY,44,-72
03592,NH,PRIMARY,45.05,-71.39
03263,NH,PRIMARY,43.3,-71.33
03781,NH,PRIMARY,43.53,-72.35
03865,NH,PRIMARY,42.83,-71.09
03264,NH,PRIMARY,43.73,-71.69
03801,NH,PRIMARY,43.05,-70.78
03802,NH,PRIMARY,43.05,-70.78
03803,NH,PRIMARY,43.05,-70.78
03804,NH,PRIMARY,43.05,-70.78
03805,NH,PRIMARY,43.23,-70.82
03077,NH,PRIMARY,43.03,-71.17
03461,NH,PRIMARY,42.75,-72.01
03839,NH,PRIMARY,43.3,-70.97
03866,NH,PRIMARY,43.3,-70.97
03867,NH,PRIMARY,43.3,-70.97
03868,NH,PRIMARY,43.3,-70.97
03869,NH,PRIMARY,43.23,-70.82
03266,NH,PRIMARY,43.8,-71.81
